brsr_id,system,rank,esrs_datapoint_id,is_gold
B6,direct_kd_gold,52,E3.MDR-T_14-19,False
B6,direct_kd_gold,53,E4.MDR-T_14-19,False
B6,direct_kd_gold,54,E5.MDR-T_14-19,False
B6,direct_kd_gold,55,S1.MDR-T_14-19,False
B6,direct_kd_gold,56,S2.MDR-T_14-19,False
B6,direct_kd_gold,57,S3.MDR-T_14-19,False
B6,direct_kd_gold,58,S4.MDR-T_14-19,False
B6,direct_kd_gold,59,S1-4_03,False
B6,direct_kd_gold,60,E1.MDR-T_14-19,False
B6,direct_kd_gold,61,S2-4_05,False
B6,direct_kd_gold,62,BP-2_24,False
B6,direct_kd_gold,63,SBM-1_21,False
B6,direct_kd_gold,64,S1-4_16,False
B6,direct_kd_gold,65,S3-4_04,False
B6,direct_kd_gold,66,S1-2_01,False
B6,direct_kd_gold,67,MDR-T_20,False
B6,direct_kd_gold,68,S1-4_02,False
B6,direct_kd_gold,69,S2-2_01,False
B6,direct_kd_gold,70,S2-2_08,False
B6,direct_kd_gold,71,S3-2_08,False
B6,direct_kd_gold,72,S3-3_16,False
B6,direct_kd_gold,73,S3-4_03,False
B6,direct_kd_gold,74,S3-2_01,False
B6,direct_kd_gold,75,BP-2_25,False
B6,direct_kd_gold,76,S2-2_09,False
B6,direct_kd_gold,77,MDR-T_09,False
B6,direct_kd_gold,78,MDR-A_05,False
B6,direct_kd_gold,79,S2-4_11,False
B6,direct_kd_gold,80,S2-4_01,False
B6,direct_kd_gold,81,MDR-A_15,False
B6,direct_kd_gold,82,S1-4_09,False
B6,direct_kd_gold,83,S1-2_08,False
B6,direct_kd_gold,84,S4.MDR-A_01-12,False
B6,direct_kd_gold,85,MDR-T_04,False
B6,direct_kd_gold,86,S1.SBM-3_04,False
B6,direct_kd_gold,87,S3-4_01,False
B6,direct_kd_gold,88,S1-4_11,False
B6,direct_kd_gold,89,S4-4_04,False
B6,direct_kd_gold,90,S2.SBM-3_06,False
B6,direct_kd_gold,91,S2-4_12,False
B6,direct_kd_gold,92,S3-4_12,False
B6,direct_kd_gold,93,S4-4_12,False
B6,direct_kd_gold,94,S3-4_05,False
B6,direct_kd_gold,95,S4-4_02,False
B6,direct_kd_gold,96,S1.MDR-P_07-08,False
B6,direct_kd_gold,97,S2.MDR-P_07-08,False
B6,direct_kd_gold,98,E1.MDR-P_07-08,False
B6,direct_kd_gold,99,E2.MDR-P_07-08,False
B6,direct_kd_gold,100,E3.MDR-P_07-08,False
B6,direct_kd_gold,101,E4.MDR-P_07-08,False
B6,direct_kd_gold,102,E5.MDR-P_07-08,False
B6,direct_kd_gold,103,G1.MDR-P_07-08,False
B6,direct_kd_gold,104,S3.MDR-P_07-08,False
B6,direct_kd_gold,105,S4.MDR-P_07-08,False
B6,direct_kd_gold,106,S3-2_09,False
B6,direct_kd_gold,107,S3-4_10,False
B6,direct_kd_gold,108,MDR-A_06,False
B6,direct_kd_gold,109,S1-4_10,False
B6,direct_kd_gold,110,S1-3_10,False
B6,direct_kd_gold,111,S2-3_07,False
B6,direct_kd_gold,112,MDR-P_09,False
B6,direct_kd_gold,113,S1-2_09,False
B6,direct_kd_gold,114,MDR-A_04,False
B6,direct_kd_gold,115,BP-2_27,False
B6,direct_kd_gold,116,E5.MDR-A_01-12,False
B6,direct_kd_gold,117,S4-5_02,False
B6,direct_kd_gold,118,E2.MDR-A_13-14,False
B6,direct_kd_gold,119,E3.MDR-A_13-14,False
B6,direct_kd_gold,120,E4.MDR-A_13-14,False
B6,direct_kd_gold,121,E5.MDR-A_13-14,False
B6,direct_kd_gold,122,G1.MDR-A_13-14,False
B6,direct_kd_gold,123,S1.MDR-A_13-14,False
B6,direct_kd_gold,124,S2.MDR-A_13-14,False
B6,direct_kd_gold,125,S3.MDR-A_13-14,False
B6,direct_kd_gold,126,S4.MDR-A_13-14,False
B6,direct_kd_gold,127,MDR-P_01,False
B6,direct_kd_gold,128,S4-5_03,False
B6,direct_kd_gold,129,S3-3_17,False
B6,direct_kd_gold,130,S4-3_08,False
B6,direct_kd_gold,131,MDR-T_14,False
B6,direct_kd_gold,132,S4-4_01,False
B6,direct_kd_gold,133,S4-4_15,False
B6,direct_kd_gold,134,E1.MDR-A_13-14,False
B6,direct_kd_gold,135,S2-4_02,False
B6,direct_kd_gold,136,E4-1_11,False
B6,direct_kd_gold,137,S4-4_03,False
B6,direct_kd_gold,138,G1-2_02,False
B6,direct_kd_gold,139,S4-2_07,False
B6,direct_kd_gold,140,S4-3_07,False
B6,direct_kd_gold,141,E1-4_01,False
B6,direct_kd_gold,142,S2-4_06,False
B6,direct_kd_gold,143,S3-1_01,False
B6,direct_kd_gold,144,E4-3_01,False
B6,direct_kd_gold,145,S4-2_01,False
B6,direct_kd_gold,146,MDR-P_07,False
B6,direct_kd_gold,147,S3-4_06,False
B6,direct_kd_gold,148,S4-2_08,False
B6,direct_kd_gold,149,MDR-T_21,False
B6,direct_kd_gold,150,S1-1_13,False
B6,direct_kd_gold,151,S3.SBM-3_05,False
B6,direct_kd_gold,152,E4-2_01,False
B6,direct_kd_gold,153,SBM-3_04,False
B6,direct_kd_gold,154,E3-2_01,False
B6,direct_kd_gold,155,S4.SBM-3_05,False
B6,direct_kd_gold,156,E1-2_01,False
B6,direct_kd_gold,157,MDR-A_13,False
B6,direct_kd_gold,158,S4-4_05,False
B6,direct_kd_gold,159,E2-3_09,False
B6,direct_kd_gold,160,S4-4_06,False
B6,direct_kd_gold,161,MDR-T_10,False
B6,direct_kd_gold,162,S1-3_11,False
B6,direct_kd_gold,163,S2-3_08,False
B6,direct_kd_gold,164,S2.SBM-3_05,False
B6,direct_kd_gold,165,E2.MDR-A_01-12,False
B6,direct_kd_gold,166,E3.MDR-A_01-12,False
B6,direct_kd_gold,167,S1.SBM-3_03,False
B6,direct_kd_gold,168,S1-17_08,False
B6,direct_kd_gold,169,S4-4_11,False
B6,direct_kd_gold,170,S3-4_11,False
B6,direct_kd_gold,171,E2.IRO-1_03,False
B6,direct_kd_gold,172,E4.MDR-A_01-12,False
B6,direct_kd_gold,173,S1-1_10,False
B6,direct_kd_gold,174,E4-2_02,False
B6,direct_kd_gold,175,E2-2_01,False
B6,direct_kd_gold,176,E1.MDR-A_01-12,False
B6,direct_kd_gold,177,MDR-T_07,False
B6,direct_kd_gold,178,MDR-A_01,False
B6,direct_kd_gold,179,S3.SBM-3_04,False
B6,direct_kd_gold,180,MDR-T_02,False
B6,direct_kd_gold,181,S4.SBM-3_04,False
B6,direct_kd_gold,182,S1-1_08,False
B6,direct_kd_gold,183,S2-1_05,False
B6,direct_kd_gold,184,E4-5_14,False
B6,direct_kd_gold,185,E1-4_22,False
B6,direct_kd_gold,186,MDR-T_05,False
B6,direct_kd_gold_medium,1,MDR-T_18,False
B6,direct_kd_gold_medium,2,E4-3_10,False
B6,direct_kd_gold_medium,3,S2-5_06,False
B6,direct_kd_gold_medium,4,S3-5_06,False
B6,direct_kd_gold_medium,5,S4-5_06,False
B6,direct_kd_gold_medium,6,S1.MDR-T_01-13,False
B6,direct_kd_gold_medium,7,S2-4_15,False
B6,direct_kd_gold_medium,8,S1-5_06,False
B6,direct_kd_gold_medium,9,BP-2_26,False
B6,direct_kd_gold_medium,10,MDR-T_17,False
B6,direct_kd_gold_medium,11,S2.MDR-T_01-13,False
B6,direct_kd_gold_medium,12,S1.MDR-A_01-12,False
B6,direct_kd_gold_medium,13,G1.MDR-A_01-12,False
B6,direct_kd_gold_medium,14,S2-5_03,False
B6,direct_kd_gold_medium,15,MDR-P_08,False
B6,direct_kd_gold_medium,16,S3.MDR-T_01-13,False
B6,direct_kd_gold_medium,17,MDR-A_14,False
B6,direct_kd_gold_medium,18,MDR-M_01,False
B6,direct_kd_gold_medium,19,S2-4_04,False
B6,direct_kd_gold_medium,20,S3-5_03,False
B6,direct_kd_gold_medium,21,MDR-T_13,True
B6,direct_kd_gold_medium,22,S2-5_02,False
B6,direct_kd_gold_medium,23,E5.IRO-1_01,False
B6,direct_kd_gold_medium,24,S1-4_20,False
B6,direct_kd_gold_medium,25,S2-4_18,False
B6,direct_kd_gold_medium,26,S3-4_19,False
B6,direct_kd_gold_medium,27,S4-4_18,False
B6,direct_kd_gold_medium,28,S1-5_03,False
B6,direct_kd_gold_medium,29,E1.MDR-T_01-13,False
B6,direct_kd_gold_medium,30,E2.MDR-T_01-13,False
B6,direct_kd_gold_medium,31,E3.MDR-T_01-13,False
B6,direct_kd_gold_medium,32,E4.MDR-T_01-13,False
B6,direct_kd_gold_medium,33,E5.MDR-T_01-13,False
B6,direct_kd_gold_medium,34,S1-4_12,True
B6,direct_kd_gold_medium,35,S1-4_01,False
B6,direct_kd_gold_medium,36,S1-5_02,False
B6,direct_kd_gold_medium,37,S2-4_03,False
B6,direct_kd_gold_medium,38,S1-4_05,False
B6,direct_kd_gold_medium,39,S3-5_02,False
B6,direct_kd_gold_medium,40,S1-4_13,False
B6,direct_kd_gold_medium,41,MDR-T_16,False
B6,direct_kd_gold_medium,42,SBM-3_07,False
B6,direct_kd_gold_medium,43,S1-4_04,False
B6,direct_kd_gold_medium,44,E4-1_09,False
B6,direct_kd_gold_medium,45,S2.MDR-A_01-12,False
B6,direct_kd_gold_medium,46,S4.MDR-T_01-13,False
B6,direct_kd_gold_medium,47,S3-4_02,False
B6,direct_kd_gold_medium,48,S3-4_15,False
B6,direct_kd_gold_medium,49,S1-4_03,False
B6,direct_kd_gold_medium,50,S3.MDR-A_01-12,False
B6,direct_kd_gold_medium,51,S2-4_05,False
B6,direct_kd_gold_medium,52,E2.MDR-T_14-19,False
B6,direct_kd_gold_medium,53,E3.MDR-T_14-19,False
B6,direct_kd_gold_medium,54,E4.MDR-T_14-19,False
B6,direct_kd_gold_medium,55,E5.MDR-T_14-19,False
B6,direct_kd_gold_medium,56,S1.MDR-T_14-19,False
B6,direct_kd_gold_medium,57,S2.MDR-T_14-19,False
B6,direct_kd_gold_medium,58,S3.MDR-T_14-19,False
B6,direct_kd_gold_medium,59,S4.MDR-T_14-19,False
B6,direct_kd_gold_medium,60,E1.MDR-T_14-19,False
B6,direct_kd_gold_medium,61,S1-4_16,False
B6,direct_kd_gold_medium,62,G1-3_04,False
B6,direct_kd_gold_medium,63,BP-2_24,False
B6,direct_kd_gold_medium,64,S3-4_04,False
B6,direct_kd_gold_medium,65,MDR-T_20,False
B6,direct_kd_gold_medium,66,SBM-1_21,False
B6,direct_kd_gold_medium,67,S1-4_02,False
B6,direct_kd_gold_medium,68,MDR-T_09,False
B6,direct_kd_gold_medium,69,S2-2_01,False
B6,direct_kd_gold_medium,70,S1-2_01,False
B6,direct_kd_gold_medium,71,S3-4_03,False
B6,direct_kd_gold_medium,72,S2-2_08,False
B6,direct_kd_gold_medium,73,S3-2_08,False
B6,direct_kd_gold_medium,74,S3-3_16,False
B6,direct_kd_gold_medium,75,S3-2_01,False
B6,direct_kd_gold_medium,76,S2-4_01,False
B6,direct_kd_gold_medium,77,S2-2_09,False
B6,direct_kd_gold_medium,78,MDR-A_15,False
B6,direct_kd_gold_medium,79,S1-4_09,False
B6,direct_kd_gold_medium,80,BP-2_25,False
B6,direct_kd_gold_medium,81,MDR-T_04,False
B6,direct_kd_gold_medium,82,S2-4_11,False
B6,direct_kd_gold_medium,83,S1-2_08,False
B6,direct_kd_gold_medium,84,MDR-A_05,False
B6,direct_kd_gold_medium,85,S4-4_04,False
B6,direct_kd_gold_medium,86,S1-4_11,False
B6,direct_kd_gold_medium,87,S3-4_01,False
B6,direct_kd_gold_medium,88,S1.SBM-3_04,False
B6,direct_kd_gold_medium,89,S4.MDR-A_01-12,False
B6,direct_kd_gold_medium,90,S4-4_02,False
B6,direct_kd_gold_medium,91,S2.SBM-3_06,False
B6,direct_kd_gold_medium,92,S2-4_12,False
B6,direct_kd_gold_medium,93,S3-4_12,False
B6,direct_kd_gold_medium,94,S4-4_12,False
B6,direct_kd_gold_medium,95,S3-4_05,False
B6,direct_kd_gold_medium,96,S1-4_10,False
B6,direct_kd_gold_medium,97,S3-4_10,False
B6,direct_kd_gold_medium,98,S3-2_09,False
B6,direct_kd_gold_medium,99,S4-5_02,False
B6,direct_kd_gold_medium,100,MDR-A_04,False
B6,direct_kd_gold_medium,101,MDR-P_09,False
B6,direct_kd_gold_medium,102,S1-3_10,False
B6,direct_kd_gold_medium,103,S2-3_07,False
B6,direct_kd_gold_medium,104,E1.MDR-P_07-08,False
B6,direct_kd_gold_medium,105,E2.MDR-P_07-08,False
B6,direct_kd_gold_medium,106,E3.MDR-P_07-08,False
B6,direct_kd_gold_medium,107,E4.MDR-P_07-08,False
B6,direct_kd_gold_medium,108,E5.MDR-P_07-08,False
B6,direct_kd_gold_medium,109,G1.MDR-P_07-08,False
B6,direct_kd_gold_medium,110,S3.MDR-P_07-08,False
B6,direct_kd_gold_medium,111,S4.MDR-P_07-08,False
B6,direct_kd_gold_medium,112,S1.MDR-P_07-08,False
B6,direct_kd_gold_medium,113,S2.MDR-P_07-08,False
B6,direct_kd_gold_medium,114,MDR-A_06,False
B6,direct_kd_gold_medium,115,S1-2_09,False
B6,direct_kd_gold_medium,116,BP-2_27,False
B6,direct_kd_gold_medium,117,E5.MDR-A_01-12,False
B6,direct_kd_gold_medium,118,MDR-T_14,False
B6,direct_kd_gold_medium,119,S4-5_03,False
B6,direct_kd_gold_medium,120,S2-4_02,False
B6,direct_kd_gold_medium,121,E2.MDR-A_13-14,False
B6,direct_kd_gold_medium,122,E3.MDR-A_13-14,False
B6,direct_kd_gold_medium,123,E4.MDR-A_13-14,False
B6,direct_kd_gold_medium,124,E5.MDR-A_13-14,False
B6,direct_kd_gold_medium,125,G1.MDR-A_13-14,False
B6,direct_kd_gold_medium,126,S1.MDR-A_13-14,False
B6,direct_kd_gold_medium,127,S2.MDR-A_13-14,False
B6,direct_kd_gold_medium,128,S3.MDR-A_13-14,False
B6,direct_kd_gold_medium,129,S4.MDR-A_13-14,False
B6,direct_kd_gold_medium,130,S4-4_01,False
B6,direct_kd_gold_medium,131,S3-3_17,False
B6,direct_kd_gold_medium,132,S4-3_08,False
B6,direct_kd_gold_medium,133,S4-4_15,False
B6,direct_kd_gold_medium,134,S4-4_03,False
B6,direct_kd_gold_medium,135,MDR-P_01,False
B6,direct_kd_gold_medium,136,E1.MDR-A_13-14,False
B6,direct_kd_gold_medium,137,E4-1_11,False
B6,direct_kd_gold_medium,138,S2-4_06,False
B6,direct_kd_gold_medium,139,E1-4_01,False
B6,direct_kd_gold_medium,140,S4-2_07,False
B6,direct_kd_gold_medium,141,S4-3_07,False
B6,direct_kd_gold_medium,142,G1-2_02,False
B6,direct_kd_gold_medium,143,S3-1_01,False
B6,direct_kd_gold_medium,144,S4-2_01,False
B6,direct_kd_gold_medium,145,S3-4_06,False
B6,direct_kd_gold_medium,146,E4-3_01,False
B6,direct_kd_gold_medium,147,MDR-P_07,False
B6,direct_kd_gold_medium,148,MDR-T_21,False
B6,direct_kd_gold_medium,149,S4-2_08,False
B6,direct_kd_gold_medium,150,S3.SBM-3_05,False
B6,direct_kd_gold_medium,151,S1-1_13,False
B6,direct_kd_gold_medium,152,SBM-3_04,False
B6,direct_kd_gold_medium,153,S4-4_05,False
B6,direct_kd_gold_medium,154,S4.SBM-3_05,False
B6,direct_kd_gold_medium,155,E3-2_01,False
B6,direct_kd_gold_medium,156,S2.SBM-3_05,False
B6,direct_kd_gold_medium,157,E4-2_01,False
B6,direct_kd_gold_medium,158,S4-4_06,False
B6,direct_kd_gold_medium,159,MDR-A_13,False
B6,direct_kd_gold_medium,160,E2-3_09,False
B6,direct_kd_gold_medium,161,E1-2_01,False
B6,direct_kd_gold_medium,162,S1.SBM-3_03,False
B6,direct_kd_gold_medium,163,S1-3_11,False
B6,direct_kd_gold_medium,164,S2-3_08,False
B6,direct_kd_gold_medium,165,MDR-T_10,False
B6,direct_kd_gold_medium,166,E2.MDR-A_01-12,False
B6,direct_kd_gold_medium,167,S1-17_08,False
B6,direct_kd_gold_medium,168,E3.MDR-A_01-12,False
B6,direct_kd_gold_medium,169,S4-4_11,False
B6,direct_kd_gold_medium,170,S3-4_11,False
B6,direct_kd_gold_medium,171,E2.IRO-1_03,False
B6,direct_kd_gold_medium,172,S1-1_10,False
B6,direct_kd_gold_medium,173,E2-2_01,False
B6,direct_kd_gold_medium,174,MDR-T_07,False
B6,direct_kd_gold_medium,175,E1.MDR-A_01-12,False
B6,direct_kd_gold_medium,176,E4.MDR-A_01-12,False
B6,direct_kd_gold_medium,177,E4-2_02,False
B6,direct_kd_gold_medium,178,S3.SBM-3_04,False
B6,direct_kd_gold_medium,179,MDR-A_01,False
B6,direct_kd_gold_medium,180,MDR-T_02,False
B6,direct_kd_gold_medium,181,S4.SBM-3_04,False
B6,direct_kd_gold_medium,182,S1-1_08,False
B6,direct_kd_gold_medium,183,S2-1_05,False
B6,direct_kd_gold_medium,184,E4-5_14,False
B6,direct_kd_gold_medium,185,E1-4_22,False
B6,direct_kd_gold_medium,186,MDR-T_05,False
P1-E7,direct,1,G1-4_08,True
P1-E7,direct,2,G1-4_05,False
P1-E7,direct,3,G1-4_07,False
P1-E7,direct,4,G1-4_04,False
P1-E7,direct,5,G1-4_06,False
P1-E7,symbolic_multihop,1,G1-4_08,True
P1-E7,symbolic_multihop,2,G1-4_05,False
P1-E7,symbolic_multihop,3,G1-4_07,False
P1-E7,symbolic_multihop,4,G1-4_04,False
P1-E7,symbolic_multihop,5,G1-4_06,False
P1-E7,multihop_cross_encoder,1,G1-4_08,True
P1-E7,multihop_cross_encoder,2,G1-4_07,False
P1-E7,multihop_cross_encoder,3,G1-4_05,False
P1-E7,multihop_cross_encoder,4,G1-4_06,False
P1-E7,multihop_cross_encoder,5,G1-4_04,False
P1-E7,multihop_kd_gold,1,G1-4_08,True
P1-E7,multihop_kd_gold,2,G1-4_05,False
P1-E7,multihop_kd_gold,3,G1-4_07,False
P1-E7,multihop_kd_gold,4,G1-4_04,False
P1-E7,multihop_kd_gold,5,G1-4_06,False
P1-E7,multihop_kd_gold_medium,1,G1-4_08,True
P1-E7,multihop_kd_gold_medium,2,G1-4_05,False
P1-E7,multihop_kd_gold_medium,3,G1-4_07,False
P1-E7,multihop_kd_gold_medium,4,G1-4_04,False
P1-E7,multihop_kd_gold_medium,5,G1-4_06,False
P1-E7,direct_kd_gold,1,G1-4_08,True
P1-E7,direct_kd_gold,2,G1-4_05,False
P1-E7,direct_kd_gold,3,G1-4_07,False
P1-E7,direct_kd_gold,4,G1-4_04,False
P1-E7,direct_kd_gold,5,G1-4_06,False
P1-E7,direct_kd_gold_medium,1,G1-4_08,True
P1-E7,direct_kd_gold_medium,2,G1-4_05,False
P1-E7,direct_kd_gold_medium,3,G1-4_07,False
P1-E7,direct_kd_gold_medium,4,G1-4_04,False
P1-E7,direct_kd_gold_medium,5,G1-4_06,False
P5-E2,direct,1,S1-16_05,True
P5-E2,direct,2,S1-16_04,True
P5-E2,direct,3,S1-10_01,False
P5-E2,direct,4,S1-16_01,True
P5-E2,direct,5,S1-10_02,False
P5-E2,direct,6,S1-10_03,False
P5-E2,direct,7,S1-10_04,True
P5-E2,symbolic_multihop,1,S1-16_05,True
P5-E2,symbolic_multihop,2,S1-16_04,True
P5-E2,symbolic_multihop,3,S1-10_01,False
P5-E2,symbolic_multihop,4,S1-16_01,True
P5-E2,symbolic_multihop,5,S1-10_02,False
P5-E2,symbolic_multihop,6,S1-10_03,False
P5-E2,symbolic_multihop,7,S1-10_04,True
P5-E2,multihop_cross_encoder,1,S1-16_05,True
P5-E2,multihop_cross_encoder,2,S1-10_01,False
P5-E2,multihop_cross_encoder,3,S1-16_04,True
P5-E2,multihop_cross_encoder,4,S1-16_01,True
P5-E2,multihop_cross_encoder,5,S1-10_04,True
P5-E2,multihop_cross_encoder,6,S1-10_03,False
P5-E2,multihop_cross_encoder,7,S1-10_02,False
P5-E2,multihop_kd_gold,1,S1-16_05,True
P5-E2,multihop_kd_gold,2,S1-16_04,True
P5-E2,multihop_kd_gold,3,S1-10_01,False
P5-E2,multihop_kd_gold,4,S1-10_02,False
P5-E2,multihop_kd_gold,5,S1-10_03,False
P5-E2,multihop_kd_gold,6,S1-16_01,True
P5-E2,multihop_kd_gold,7,S1-10_04,True
P5-E2,multihop_kd_gold_medium,1,S1-16_05,True
P5-E2,multihop_kd_gold_medium,2,S1-16_04,True
P5-E2,multihop_kd_gold_medium,3,S1-10_01,False
P5-E2,multihop_kd_gold_medium,4,S1-10_02,False
P5-E2,multihop_kd_gold_medium,5,S1-10_03,False
P5-E2,multihop_kd_gold_medium,6,S1-16_01,True
P5-E2,multihop_kd_gold_medium,7,S1-10_04,True
P5-E2,direct_kd_gold,1,S1-16_05,True
P5-E2,direct_kd_gold,2,S1-16_04,True
P5-E2,direct_kd_gold,3,S1-10_01,False
P5-E2,direct_kd_gold,4,S1-10_02,False
P5-E2,direct_kd_gold,5,S1-10_03,False
P5-E2,direct_kd_gold,6,S1-16_01,True
P5-E2,direct_kd_gold,7,S1-10_04,True
P5-E2,direct_kd_gold_medium,1,S1-16_05,True
P5-E2,direct_kd_gold_medium,2,S1-16_04,True
P5-E2,direct_kd_gold_medium,3,S1-10_01,False
P5-E2,direct_kd_gold_medium,4,S1-10_02,False
P5-E2,direct_kd_gold_medium,5,S1-10_03,False
P5-E2,direct_kd_gold_medium,6,S1-16_01,True
P5-E2,direct_kd_gold_medium,7,S1-10_04,True
P6-E1,direct,1,E1-5_01,False
P6-E1,direct,2,E1-5_05,False
P6-E1,direct,3,E1-5_03,False
P6-E1,direct,4,E1-5_18,True
P6-E1,direct,5,E1-5_02,False
P6-E1,direct,6,E1-5_07,False
P6-E1,direct,7,E1-5_06,False
P6-E1,direct,8,E1-5_14,False
P6-E1,direct,9,E1-5_10,False
P6-E1,direct,10,E1-5_08,False
P6-E1,direct,11,E1-5_11,False
P6-E1,direct,12,E1-5_13,False
P6-E1,direct,13,E1-5_12,False
P6-E1,symbolic_multihop,1,E1-5_01,False
P6-E1,symbolic_multihop,2,E1-5_05,False
P6-E1,symbolic_multihop,3,E1-5_03,False
P6-E1,symbolic_multihop,4,E1-5_18,True
P6-E1,symbolic_multihop,5,E1-5_02,False
P6-E1,symbolic_multihop,6,E1-5_07,False
P6-E1,symbolic_multihop,7,E1-5_06,False
P6-E1,symbolic_multihop,8,E1-5_14,False
P6-E1,symbolic_multihop,9,E1-5_10,False
P6-E1,symbolic_multihop,10,E1-5_08,False
P6-E1,symbolic_multihop,11,E1-5_11,False
P6-E1,symbolic_multihop,12,E1-5_13,False
P6-E1,symbolic_multihop,13,E1-5_12,False
P6-E1,multihop_cross_encoder,1,E1-5_02,False
P6-E1,multihop_cross_encoder,2,E1-5_05,False
P6-E1,multihop_cross_encoder,3,E1-5_01,False
P6-E1,multihop_cross_encoder,4,E1-5_18,True
P6-E1,multihop_cross_encoder,5,E1-5_14,False
P6-E1,multihop_cross_encoder,6,E1-5_07,False
P6-E1,multihop_cross_encoder,7,E1-5_06,False
P6-E1,multihop_cross_encoder,8,E1-5_11,False
P6-E1,multihop_cross_encoder,9,E1-5_03,False
P6-E1,multihop_cross_encoder,10,E1-5_12,False
P6-E1,multihop_cross_encoder,11,E1-5_13,False
P6-E1,multihop_cross_encoder,12,E1-5_10,False
P6-E1,multihop_cross_encoder,13,E1-5_08,False
P6-E1,multihop_kd_gold,1,E1-5_01,False
P6-E1,multihop_kd_gold,2,E1-5_18,True
P6-E1,multihop_kd_gold,3,E1-5_05,False
P6-E1,multihop_kd_gold,4,E1-5_03,False
P6-E1,multihop_kd_gold,5,E1-5_02,False
P6-E1,multihop_kd_gold,6,E1-5_07,False
P6-E1,multihop_kd_gold,7,E1-5_06,False
P6-E1,multihop_kd_gold,8,E1-5_14,False
P6-E1,multihop_kd_gold,9,E1-5_10,False
P6-E1,multihop_kd_gold,10,E1-5_08,False
P6-E1,multihop_kd_gold,11,E1-5_11,False
P6-E1,multihop_kd_gold,12,E1-5_13,False
P6-E1,multihop_kd_gold,13,E1-5_12,False
P6-E1,multihop_kd_gold_medium,1,E1-5_01,False
P6-E1,multihop_kd_gold_medium,2,E1-5_18,True
P6-E1,multihop_kd_gold_medium,3,E1-5_05,False
P6-E1,multihop_kd_gold_medium,4,E1-5_03,False
P6-E1,multihop_kd_gold_medium,5,E1-5_02,False
P6-E1,multihop_kd_gold_medium,6,E1-5_07,False
P6-E1,multihop_kd_gold_medium,7,E1-5_06,False
P6-E1,multihop_kd_gold_medium,8,E1-5_14,False
P6-E1,multihop_kd_gold_medium,9,E1-5_08,False
P6-E1,multihop_kd_gold_medium,10,E1-5_10,False
P6-E1,multihop_kd_gold_medium,11,E1-5_11,False
P6-E1,multihop_kd_gold_medium,12,E1-5_13,False
P6-E1,multihop_kd_gold_medium,13,E1-5_12,False
P6-E1,direct_kd_gold,1,E1-5_01,False
P6-E1,direct_kd_gold,2,E1-5_18,True
P6-E1,direct_kd_gold,3,E1-5_05,False
P6-E1,direct_kd_gold,4,E1-5_03,False
P6-E1,direct_kd_gold,5,E1-5_02,False
P6-E1,direct_kd_gold,6,E1-5_07,False
P6-E1,direct_kd_gold,7,E1-5_06,False
P6-E1,direct_kd_gold,8,E1-5_14,False
P6-E1,direct_kd_gold,9,E1-5_10,False
P6-E1,direct_kd_gold,10,E1-5_08,False
P6-E1,direct_kd_gold,11,E1-5_11,False
P6-E1,direct_kd_gold,12,E1-5_13,False
P6-E1,direct_kd_gold,13,E1-5_12,False
P6-E1,direct_kd_gold_medium,1,E1-5_01,False
P6-E1,direct_kd_gold_medium,2,E1-5_18,True
P6-E1,direct_kd_gold_medium,3,E1-5_05,False
P6-E1,direct_kd_gold_medium,4,E1-5_03,False
P6-E1,direct_kd_gold_medium,5,E1-5_02,False
P6-E1,direct_kd_gold_medium,6,E1-5_07,False
P6-E1,direct_kd_gold_medium,7,E1-5_06,False
P6-E1,direct_kd_gold_medium,8,E1-5_14,False
P6-E1,direct_kd_gold_medium,9,E1-5_08,False
P6-E1,direct_kd_gold_medium,10,E1-5_10,False
P6-E1,direct_kd_gold_medium,11,E1-5_11,False
P6-E1,direct_kd_gold_medium,12,E1-5_13,False
P6-E1,direct_kd_gold_medium,13,E1-5_12,False
